"dateMid","reg","semaine","dateDeliss","nom_reg","nb_pos.x","nb_crib.x","tx_crib.x","nb_A0.x","nb_A1.x","tx_A1.x","nb_C0.x","nb_C1.x","tx_C1.x","nb_D0","nb_D1","tx_D1","nb_A0C0","nb_A01C01","tx_A0C0","nb_A0.dl.x","nb_A1.dl.x","nb_C0.dl.x","nb_C1.dl.x","nb_D0.dl","nb_D1.dl","nb_A0C0.dl","nb_A01C01.dl","nb_crib.y","nb_pos.y","tx_crib.y","nb_A0.y","nb_A1.y","tx_A1.y","nb_B0","nb_B1","tx_B1","nb_C0.y","nb_C1.y","tx_C1.y","nb_A0.dl.y","nb_A1.dl.y","nb_B0.dl","nb_B1.dl","nb_C0.dl.y","nb_C1.dl.y","date1","date2","time","nb_crib","nb_pos","nb_A0","nb_A1","nb_C0","nb_C1","nb_A0.dl","nb_A1.dl","nb_C0.dl","nb_C1.dl","jour","P_f","P_h","P","T_f","T_h","T","cl_age90","pop","reg_name"
2021-12-12,"4","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3289,4958,66.3,2851,0,0,2839,12,0.4,69,2782,97.6,538,0,537,2,11,528,2021-12-09,2021-12-15,192,3289,4958,2851,0,69,2782,538,0,11,528,"2021-12-12",66,56,122,1203,1086,2299,0,859959,"La Réunion"
2021-12-12,"44","2021-12-09-2021-12-15",2021-12-15,"Grand Est",33680,14266,42.36,12700,231,1.79,479,12504,96.31,1036,36,3.36,457,12915,3.54,2169,51,114,2112,174,12,110,2219,8682,33688,25.8,7822,10,0.1,7760,73,0.9,325,7529,95.9,1083,2,1071,13,70,1011,2021-12-09,2021-12-15,192,22948,33680,20522,241,804,20033,3252,53,184,3123,"2021-12-12",281,285,573,5578,5254,10964,0,5511747,"Grand Est"
2021-12-12,"5","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-09,2021-12-15,192,0,0,0,0,0,0,0,0,0,0,"2021-12-12",0,0,0,0,1,1,0,5997,NA
2021-12-12,"52","2021-12-09-2021-12-15",2021-12-15,"Pays de la Loire",18383,5479,29.8,4585,1,0.02,291,4300,93.66,67,20,22.99,290,4583,6.33,841,0,90,749,11,7,90,841,4739,18370,25.8,4272,2,0,4238,33,0.8,451,3987,89.8,685,0,683,2,106,609,2021-12-09,2021-12-15,192,10218,18383,8857,3,742,8287,1526,0,196,1358,"2021-12-12",259,230,489,3850,3461,7359,0,3801797,"Pays de la Loire"
2021-12-12,"53","2021-12-09-2021-12-15",2021-12-15,"Bretagne",12238,2398,19.59,2216,6,0.27,155,2098,93.12,112,40,26.32,142,2219,6.4,420,2,52,390,15,18,44,420,5636,12235,46.1,4704,9,0.2,4669,24,0.5,228,4861,95.5,682,0,665,7,68,699,2021-12-09,2021-12-15,192,8034,12238,6920,15,383,6959,1102,2,120,1089,"2021-12-12",89,74,174,2389,1925,4604,0,3340379,"Bretagne"
2021-12-12,"6","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,112,35.7,36,0,0,36,0,0,4,32,88.9,7,0,7,0,1,6,2021-12-09,2021-12-15,192,40,112,36,0,4,32,7,0,1,6,"2021-12-12",2,1,3,177,146,323,0,279471,"Mayotte"
2021-12-12,"7","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,29,3.4,1,0,0,1,0,0,0,1,100,0,0,0,0,0,0,2021-12-09,2021-12-15,192,1,29,1,0,0,1,0,0,0,0,"2021-12-12",1,0,1,42,41,86,0,9961,NA
2021-12-12,"75","2021-12-09-2021-12-15",2021-12-15,"Nouvelle-Aquitaine",31761,8695,27.38,7880,2,0.03,345,7555,95.63,320,11,3.32,342,7879,4.34,1448,1,103,1348,32,2,103,1449,10378,31671,32.8,9531,4,0,9434,98,1,521,9059,94.6,1229,0,1218,10,124,1107,2021-12-09,2021-12-15,192,19073,31761,17411,6,866,16614,2677,1,227,2455,"2021-12-12",302,227,531,5114,4703,9906,0,5999982,"Nouvelle-Aquitaine"
2021-12-12,"76","2021-12-09-2021-12-15",2021-12-15,"Occitanie",45065,10551,23.41,9263,2,0.02,319,8953,96.56,657,27,3.95,315,9261,3.4,1838,1,106,1733,91,11,105,1838,12536,45027,27.8,10608,2,0,10506,103,1,289,10236,97.3,1237,1,1267,9,40,1210,2021-12-09,2021-12-15,192,23087,45065,19871,4,608,19189,3075,2,146,2943,"2021-12-12",486,357,869,6546,5518,12424,0,5924858,"Occitanie"
2021-12-12,"8","2021-12-09-2021-12-15",2021-12-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,28,3.6,1,0,0,1,0,0,0,1,100,0,0,0,0,0,0,2021-12-09,2021-12-15,192,1,28,1,0,0,1,0,0,0,0,"2021-12-12",0,0,0,44,48,103,0,35334,NA
2021-12-12,"84","2021-12-09-2021-12-15",2021-12-15,"Auvergne-Rhône-Alpes",69561,14188,20.4,13412,5,0.04,869,12624,93.56,3364,81,2.35,837,13415,6.24,2369,1,306,2093,476,34,286,2370,20520,69481,29.5,18560,6,0,18461,104,0.6,622,18569,96.8,2928,0,2908,19,242,2790,2021-12-09,2021-12-15,192,34708,69561,31972,11,1491,31193,5297,1,548,4883,"2021-12-12",549,550,1112,8164,7575,16019,0,8032377,"Auvergne-Rhône-Alpes"
2021-12-12,"93","2021-12-09-2021-12-15",2021-12-15,"Provence-Alpes-Côte d'Azur",56008,20476,36.56,18124,17,0.09,609,17901,96.71,165,32,16.24,593,18140,3.27,4041,10,192,3987,36,12,183,4050,6516,55901,11.7,5991,3,0.1,5963,20,0.3,192,6128,97,227,0,226,0,19,207,2021-12-09,2021-12-15,192,26992,56008,24115,20,801,24029,4268,10,211,4194,"2021-12-12",673,621,1321,10079,9122,19819,0,5055651,"Provence-Alpes-Côte d'Azur"
2021-12-12,"94","2021-12-09-2021-12-15",2021-12-15,"Corse",2907,1446,49.74,1179,0,0,185,1001,84.4,75,25,25,185,1175,15.74,249,0,61,190,10,2,61,249,309,2901,10.7,277,0,0,274,1,0.4,8,292,97.3,2,0,0,0,0,3,2021-12-09,2021-12-15,192,1755,2907,1456,0,193,1293,251,0,61,193,"2021-12-12",46,44,90,683,617,1312,0,344679,"Corse"
2021-12-13,"<NA>","2021-12-10-2021-12-16",2021-12-16,"Inconnu",8385,199,2.37,172,0,0,7,177,96.2,1,0,0,7,172,4.07,36,0,1,37,0,0,1,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,199,8385,172,0,7,177,36,0,1,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"01","2021-12-10-2021-12-16",2021-12-16,"Guadeloupe",253,53,20.95,42,0,0,4,38,90.48,19,0,0,4,42,9.52,15,0,1,14,12,0,1,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,53,253,42,0,4,38,15,0,1,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"02","2021-12-10-2021-12-16",2021-12-16,"Martinique",758,177,23.35,154,0,0,18,136,88.31,3,1,25,18,154,11.69,26,0,2,24,0,0,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,177,758,154,0,18,136,26,0,2,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"03","2021-12-10-2021-12-16",2021-12-16,"Guyane",377,155,41.11,144,0,0,4,141,97.24,0,0,0,4,144,2.78,20,0,2,19,0,0,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,155,377,144,0,4,141,20,0,2,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"04","2021-12-10-2021-12-16",2021-12-16,"La Réunion",5236,85,1.62,77,0,0,12,63,84,20,0,0,12,75,16,9,0,2,5,2,0,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,85,5236,77,0,12,63,9,0,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"05","2021-12-10-2021-12-16",2021-12-16,"Saint-Pierre-et-Miquelon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"06","2021-12-10-2021-12-16",2021-12-16,"Mayotte",140,4,2.86,4,0,0,4,0,0,0,0,0,4,4,100,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,4,140,4,0,4,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"07","2021-12-10-2021-12-16",2021-12-16,"Saint-Barthélemy",33,9,27.27,7,0,0,2,5,71.43,0,0,0,2,7,28.57,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,9,33,7,0,2,5,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"08","2021-12-10-2021-12-16",2021-12-16,"Saint-Martin",40,23,57.5,19,0,0,9,10,52.63,0,0,0,9,19,47.37,4,0,2,2,0,0,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-10,2021-12-16,193,23,40,19,0,9,10,4,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-13,"1","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,252,6.7,16,0,0,16,0,0,2,14,87.5,5,0,5,0,1,4,2021-12-10,2021-12-16,193,17,252,16,0,2,14,5,0,1,4,"2021-12-13",24,16,42,1481,887,2673,0,376879,"Guadeloupe"
2021-12-13,"11","2021-12-10-2021-12-16",2021-12-16,"Ile-de-France",94314,24987,26.49,21573,7,0.03,4930,16793,77.31,1214,613,33.55,4863,21531,22.59,4007,0,1388,2640,203,106,1374,3996,15107,94004,16.1,13049,7,0.1,12807,231,1.8,2690,11163,80.6,2724,2,2684,43,934,1875,2021-12-10,2021-12-16,193,40094,94314,34622,14,7620,27956,6731,2,2322,4515,"2021-12-13",7595,6427,14443,114569,96769,218638,0,12278210,"Île-de-France"
2021-12-13,"2","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,750,9.1,61,0,0,61,0,0,1,60,98.4,9,0,8,0,0,7,2021-12-10,2021-12-16,193,68,750,61,0,1,60,9,0,0,7,"2021-12-13",70,71,142,2663,1943,4633,0,358749,"Martinique"
2021-12-13,"24","2021-12-10-2021-12-16",2021-12-16,"Centre-Val de Loire",10937,2170,19.84,1923,0,0,283,1648,85.34,136,45,24.86,280,1919,14.59,467,0,88,384,35,19,85,465,3840,10930,35.1,3006,6,0.2,2962,43,1.4,192,2930,93.9,410,1,409,3,41,371,2021-12-10,2021-12-16,193,6010,10937,4929,6,475,4578,877,1,129,755,"2021-12-13",979,867,1862,15132,12632,27998,0,2559073,"Centre-Val de Loire"
2021-12-13,"27","2021-12-10-2021-12-16",2021-12-16,"Bourgogne-Franche-Comté",18183,4831,26.57,4393,1,0.02,372,4068,91.62,156,11,6.59,367,4390,8.36,781,0,81,717,18,5,78,780,6466,18227,35.5,5919,3,0.1,5786,119,2,185,5761,96.9,804,0,792,10,37,781,2021-12-10,2021-12-16,193,11297,18183,10312,4,557,9829,1585,0,118,1498,"2021-12-13",1741,1544,3306,21634,18406,40234,0,2783039,"Bourgogne-Franche-Comté"
2021-12-13,"28","2021-12-10-2021-12-16",2021-12-16,"Normandie",12733,4929,38.71,3717,0,0,516,3207,86.14,994,130,11.57,515,3712,13.87,796,0,146,653,144,30,145,796,2013,12713,15.8,1829,3,0.2,1822,8,0.4,137,1766,92.8,290,0,289,1,23,283,2021-12-10,2021-12-16,193,6942,12733,5546,3,653,4973,1086,0,169,936,"2021-12-13",1072,998,2118,21338,18259,40576,0,3303500,"Normandie"
2021-12-13,"3","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,374,5.3,17,0,0,17,0,0,1,16,94.1,5,0,5,0,0,5,2021-12-10,2021-12-16,193,20,374,17,0,1,16,5,0,0,5,"2021-12-13",39,40,80,747,651,1440,0,290691,"Guyane"
2021-12-13,"32","2021-12-10-2021-12-16",2021-12-16,"Hauts-de-France",34746,9928,28.57,8279,4,0.05,808,7947,90.77,2358,241,9.27,699,8213,8.51,1671,0,211,1608,846,78,177,1661,10728,34729,30.9,9891,12,0.1,10161,18,0.2,334,9800,96.7,819,0,815,2,70,797,2021-12-10,2021-12-16,193,20656,34746,18170,16,1142,17747,2490,0,281,2405,"2021-12-13",3154,2690,5928,50130,42259,94225,0,5962662,"Hauts-de-France"
2021-12-13,"4","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3325,5226,63.6,2936,1,0,2925,12,0.4,72,2865,97.5,484,1,484,1,12,473,2021-12-10,2021-12-16,193,3325,5226,2936,1,72,2865,484,1,12,473,"2021-12-13",548,464,1015,6648,5683,12380,0,859959,"La Réunion"
2021-12-13,"44","2021-12-10-2021-12-16",2021-12-16,"Grand Est",33725,14646,43.43,13030,223,1.68,607,12685,95.43,1135,50,4.22,579,13235,4.37,2327,17,170,2185,203,18,164,2341,8275,33739,24.5,7450,12,0.2,7406,56,0.8,346,7134,95.4,1021,2,1018,5,66,962,2021-12-10,2021-12-16,193,22921,33725,20480,235,953,19819,3348,19,236,3147,"2021-12-13",3035,2941,6010,46253,40669,87745,0,5511747,"Grand Est"
2021-12-13,"5","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-10,2021-12-16,193,0,0,0,0,0,0,0,0,0,0,"2021-12-13",0,0,0,2,1,3,0,5997,NA
2021-12-13,"52","2021-12-10-2021-12-16",2021-12-16,"Pays de la Loire",17993,5425,30.15,4534,0,0,338,4200,92.55,70,21,23.08,338,4531,7.46,744,0,82,664,15,1,82,744,4714,17993,26.2,4245,2,0,4213,30,0.7,548,3863,87.6,629,0,627,2,124,531,2021-12-10,2021-12-16,193,10139,17993,8779,2,886,8063,1373,0,206,1195,"2021-12-13",1561,1495,3073,24594,21890,46743,0,3801797,"Pays de la Loire"
2021-12-13,"53","2021-12-10-2021-12-16",2021-12-16,"Bretagne",12166,2442,20.07,2239,8,0.36,178,2112,92.23,109,56,33.94,167,2244,7.44,384,3,44,360,24,21,41,387,5559,12160,45.7,4642,15,0.3,4587,31,0.7,284,4714,94.3,713,6,691,8,76,672,2021-12-10,2021-12-16,193,8001,12166,6881,23,462,6826,1097,9,120,1032,"2021-12-13",1091,1049,2189,20364,17026,38579,0,3340379,"Bretagne"
2021-12-13,"6","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,132,34.8,40,0,0,40,0,0,8,32,80,10,0,10,0,4,6,2021-12-10,2021-12-16,193,46,132,40,0,8,32,10,0,4,6,"2021-12-13",9,7,16,977,844,1824,0,279471,"Mayotte"
2021-12-13,"7","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,31,3.2,1,0,0,1,0,0,0,1,100,0,0,0,0,0,0,2021-12-10,2021-12-16,193,1,31,1,0,0,1,0,0,0,0,"2021-12-13",3,2,5,117,154,273,0,9961,NA
2021-12-13,"75","2021-12-10-2021-12-16",2021-12-16,"Nouvelle-Aquitaine",30935,8777,28.37,7957,2,0.03,416,7560,94.78,312,15,4.59,413,7956,5.19,1340,0,97,1246,43,4,97,1340,9631,30848,31.2,8895,3,0,8802,92,1,556,8390,93.8,1261,0,1252,7,120,1143,2021-12-10,2021-12-16,193,18408,30935,16852,5,972,15950,2601,0,217,2389,"2021-12-13",2849,2564,5444,42456,36290,79091,0,5999982,"Nouvelle-Aquitaine"
2021-12-13,"76","2021-12-10-2021-12-16",2021-12-16,"Occitanie",45152,11596,25.68,10060,1,0.01,450,9620,95.53,632,37,5.53,446,10059,4.43,1831,0,143,1687,56,12,143,1831,11306,45116,25.1,9684,2,0,9583,102,1.1,276,9313,97.1,1366,0,1330,20,42,1295,2021-12-10,2021-12-16,193,22902,45152,19744,3,726,18933,3197,0,185,2982,"2021-12-13",4435,3814,8345,55202,45590,101963,0,5924858,"Occitanie"
2021-12-13,"8","2021-12-10-2021-12-16",2021-12-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,40,2.5,1,0,0,1,0,0,0,1,100,0,0,0,0,0,0,2021-12-10,2021-12-16,193,1,40,1,0,0,1,0,0,0,0,"2021-12-13",5,0,5,173,153,335,0,35334,NA
2021-12-13,"84","2021-12-10-2021-12-16",2021-12-16,"Auvergne-Rhône-Alpes",70774,15022,21.23,14209,9,0.06,1175,13127,91.78,3415,128,3.61,1132,14214,7.96,2702,5,348,2378,612,54,335,2705,20108,70671,28.5,18255,6,0,18144,112,0.6,858,18017,95.5,3091,0,3068,22,311,2864,2021-12-10,2021-12-16,193,35130,70774,32464,15,2033,31144,5793,5,659,5242,"2021-12-13",6654,6077,12978,68788,60325,130955,0,8032377,"Auvergne-Rhône-Alpes"
2021-12-13,"93","2021-12-10-2021-12-16",2021-12-16,"Provence-Alpes-Côte d'Azur",57459,22289,38.79,19804,28,0.14,753,19548,96.29,176,36,16.98,726,19831,3.66,3859,12,178,3818,24,4,166,3871,4981,57347,8.7,4567,3,0.1,4530,16,0.4,150,4680,96.9,226,1,213,0,8,220,2021-12-10,2021-12-16,193,27270,57459,24371,31,903,24228,4085,13,186,4038,"2021-12-13",5244,4457,9824,57419,48539,107441,0,5055651,"Provence-Alpes-Côte d'Azur"
2021-12-13,"94","2021-12-10-2021-12-16",2021-12-16,"Corse",2940,1539,52.35,1256,0,0,222,1044,82.46,66,22,25,222,1250,17.76,228,0,49,183,0,0,49,226,244,2933,8.3,220,0,0,216,1,0.5,9,228,96.2,5,0,4,0,1,4,2021-12-10,2021-12-16,193,1783,2940,1476,0,231,1272,233,0,50,187,"2021-12-13",265,231,502,3658,3033,6746,0,344679,"Corse"
2021-12-14,"<NA>","2021-12-11-2021-12-17",2021-12-17,"Inconnu",8881,208,2.34,184,0,0,7,190,96.45,1,0,0,7,184,3.8,41,0,2,40,0,0,2,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,208,8881,184,0,7,190,41,0,2,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"01","2021-12-11-2021-12-17",2021-12-17,"Guadeloupe",272,69,25.37,55,0,0,4,51,92.73,31,0,0,4,55,7.27,15,0,0,15,12,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,69,272,55,0,4,51,15,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"02","2021-12-11-2021-12-17",2021-12-17,"Martinique",837,191,22.82,167,0,0,20,148,88.1,3,1,25,20,167,11.98,33,0,2,32,0,0,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,191,837,167,0,20,148,33,0,2,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"03","2021-12-11-2021-12-17",2021-12-17,"Guyane",379,150,39.58,140,1,0.71,6,136,95.77,1,0,0,5,141,3.55,17,1,2,16,1,0,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,150,379,140,1,6,136,17,1,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"04","2021-12-11-2021-12-17",2021-12-17,"La Réunion",5451,103,1.89,98,0,0,15,81,84.38,22,0,0,15,96,15.62,32,0,4,28,2,0,4,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,103,5451,98,0,15,81,32,0,4,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"05","2021-12-11-2021-12-17",2021-12-17,"Saint-Pierre-et-Miquelon",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"06","2021-12-11-2021-12-17",2021-12-17,"Mayotte",140,5,3.57,5,0,0,5,0,0,0,1,100,5,5,100,1,0,1,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,5,140,5,0,5,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"07","2021-12-11-2021-12-17",2021-12-17,"Saint-Barthélemy",38,11,28.95,9,0,0,4,5,55.56,0,0,0,4,9,44.44,2,0,2,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,11,38,9,0,4,5,2,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"08","2021-12-11-2021-12-17",2021-12-17,"Saint-Martin",48,23,47.92,18,0,0,8,10,55.56,0,0,0,8,18,44.44,4,0,3,1,0,0,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021-12-11,2021-12-17,194,23,48,18,0,8,10,4,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-12-14,"1","2021-12-11-2021-12-17",2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,270,7.4,18,0,0,18,0,0,2,16,88.9,5,0,4,0,0,5,2021-12-11,2021-12-17,194,20,270,18,0,2,16,5,0,0,5,"2021-12-14",14,13,35,1219,723,2176,0,376879,"Guadeloupe"
2021-12-14,"11","2021-12-11-2021-12-17",2021-12-17,"Ile-de-France",100724,25801,25.62,22253,44,0.2,6193,16251,72.41,1226,707,36.58,6086,22230,27.38,3936,39,1480,2516,199,137,1437,3951,15982,100324,15.9,13858,8,0.1,13596,231,1.7,3592,11031,75.4,2711,2,2659,40,1014,1756,2021-12-11,2021-12-17,194,41783,100724,36111,52,9785,27282,6647,41,2494,4272,"2021-12-14",6504,5559,12388,101954,85262,193669,0,12278210,"Île-de-France"
2021-12-14,"2","2021-12-11-2021-12-17",2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74,825,9,66,0,0,66,0,0,2,64,97,10,0,12,0,1,12,2021-12-11,2021-12-17,194,74,825,66,0,2,64,10,0,1,12,"2021-12-14",60,44,105,2022,1510,3555,0,358749,"Martinique"
2021-12-14,"24","2021-12-11-2021-12-17",2021-12-17,"Centre-Val de Loire",10851,2434,22.43,2103,7,0.33,332,1794,84.38,175,57,24.57,326,2106,15.48,477,7,74,419,66,15,71,484,3443,10847,31.7,2723,7,0.3,2670,40,1.5,205,2584,92.6,279,1,274,4,35,243,2021-12-11,2021-12-17,194,5877,10851,4826,14,537,4378,756,8,109,662,"2021-12-14",757,743,1517,13521,11411,25169,0,2559073,"Centre-Val de Loire"
2021-12-14,"27","2021-12-11-2021-12-17",2021-12-17,"Bourgogne-Franche-Comté",17957,4944,27.53,4474,7,0.16,424,4110,90.65,156,14,8.24,417,4476,9.32,726,6,74,669,15,3,71,731,6062,18015,33.6,5565,1,0,5434,106,1.9,205,5380,96.3,722,0,696,16,46,668,2021-12-11,2021-12-17,194,11006,17957,10039,8,629,9490,1448,6,120,1337,"2021-12-14",1199,1189,2412,17265,15226,32688,0,2783039,"Bourgogne-Franche-Comté"
2021-12-14,"28","2021-12-11-2021-12-17",2021-12-17,"Normandie",12930,5022,38.84,3827,0,0,642,3195,83.27,961,137,12.48,641,3821,16.78,739,0,169,574,158,17,169,737,1937,12933,15,1757,0,0,1745,8,0.5,169,1655,90.7,218,0,212,3,45,186,2021-12-11,2021-12-17,194,6959,12930,5584,0,811,4850,957,0,214,760,"2021-12-14",820,733,1591,19218,16597,36836,0,3303500,"Normandie"
2021-12-14,"3","2021-12-11-2021-12-17",2021-12-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,377,5.8,19,0,0,19,0,0,2,17,89.5,3,0,3,0,1,2,2021-12-11,2021-12-17,194,22,377,19,0,2,17,3,0,1,2,"2021-12-14",39,29,68,648,525,1194,0,290691,"Guyane"
2021-12-14,"32","2021-12-11-2021-12-17",2021-12-17,"Hauts-de-France",34491,11235,32.57,9432,8,0.08,997,9015,90.04,3553,326,8.4,858,9347,9.18,1945,5,232,1825,1211,87,200,1927,9063,34485,26.3,8436,9,0.1,8614,20,0.2,357,8263,95.9,805,0,795,3,72,761,2021-12-11,2021-12-17,194,20298,34491,17868,17,1354,17278,2750,5,304,2586,"2021-12-14",2434,2075,4581,43722,36084,81172,0,5962662,"Hauts-de-France"
