reg;semaine;nb_crib;nb_pos;tx_crib;nb_A0;nb_A1;tx_A1;nb_B0;nb_B1;tx_B1;nb_C0;nb_C1;tx_C1
03;2021-09-20-2021-09-26;1003.00;1885.00;53.20;948.00;8.00;0.80;954.00;2.00;0.20;11.00;949.00;98.90
03;2021-09-21-2021-09-27;941.00;1925.00;48.90;885.00;9.00;1.00;892.00;2.00;0.20;12.00;885.00;98.70
03;2021-09-22-2021-09-28;986.00;1894.00;52.10;916.00;8.00;0.90;922.00;2.00;0.20;11.00;915.00;98.80
03;2021-09-23-2021-09-29;945.00;1881.00;50.20;882.00;4.00;0.50;884.00;2.00;0.20;6.00;882.00;99.30
03;2021-09-24-2021-09-30;998.00;1822.00;54.80;932.00;3.00;0.30;935.00;0.00;0.00;3.00;935.00;99.70
03;2021-09-25-2021-10-01;992.00;1756.00;56.50;902.00;3.00;0.30;905.00;0.00;0.00;3.00;904.00;99.70
03;2021-09-26-2021-10-02;997.00;1719.00;58.00;905.00;3.00;0.30;908.00;0.00;0.00;3.00;907.00;99.70
03;2021-09-27-2021-10-03;997.00;1711.00;58.30;905.00;3.00;0.30;908.00;0.00;0.00;3.00;907.00;99.70
03;2021-09-28-2021-10-04;964.00;1621.00;59.50;876.00;3.00;0.30;879.00;0.00;0.00;3.00;878.00;99.70
03;2021-09-29-2021-10-05;863.00;1574.00;54.80;778.00;5.00;0.60;783.00;0.00;0.00;6.00;779.00;99.20
03;2021-09-30-2021-10-06;872.00;1500.00;58.10;784.00;5.00;0.60;789.00;0.00;0.00;6.00;785.00;99.20
03;2021-10-01-2021-10-07;764.00;1434.00;53.30;689.00;3.00;0.40;692.00;0.00;0.00;4.00;688.00;99.40
03;2021-10-02-2021-10-08;754.00;1339.00;56.30;703.00;4.00;0.60;707.00;0.00;0.00;5.00;703.00;99.30
03;2021-10-03-2021-10-09;709.00;1308.00;54.20;656.00;4.00;0.60;660.00;0.00;0.00;5.00;656.00;99.20
03;2021-10-04-2021-10-10;710.00;1309.00;54.20;656.00;4.00;0.60;660.00;0.00;0.00;5.00;656.00;99.20
03;2021-10-05-2021-10-11;707.00;1245.00;56.80;655.00;3.00;0.50;658.00;0.00;0.00;4.00;656.00;99.40
03;2021-10-06-2021-10-12;730.00;1171.00;62.30;693.00;3.00;0.40;696.00;0.00;0.00;3.00;695.00;99.60
03;2021-10-07-2021-10-13;670.00;1093.00;61.30;637.00;3.00;0.50;640.00;0.00;0.00;3.00;639.00;99.50
03;2021-10-08-2021-10-14;671.00;1055.00;63.60;636.00;3.00;0.50;639.00;0.00;0.00;3.00;638.00;99.50
03;2021-10-09-2021-10-15;617.00;1014.00;60.80;588.00;2.00;0.30;590.00;0.00;0.00;2.00;589.00;99.70
03;2021-10-10-2021-10-16;620.00;982.00;63.10;593.00;2.00;0.30;595.00;0.00;0.00;2.00;594.00;99.70
03;2021-10-11-2021-10-17;617.00;973.00;63.40;591.00;2.00;0.30;593.00;0.00;0.00;2.00;592.00;99.70
03;2021-10-12-2021-10-18;558.00;913.00;61.10;534.00;2.00;0.40;535.00;1.00;0.20;2.00;536.00;99.60
03;2021-10-13-2021-10-19;480.00;859.00;55.90;457.00;0.00;0.00;456.00;1.00;0.20;0.00;462.00;100.00
03;2021-10-14-2021-10-20;480.00;875.00;54.90;461.00;0.00;0.00;460.00;1.00;0.20;0.00;466.00;100.00
03;2021-10-15-2021-10-21;422.00;844.00;50.00;408.00;0.00;0.00;407.00;1.00;0.20;0.00;413.00;100.00
03;2021-10-16-2021-10-22;390.00;825.00;47.30;379.00;0.00;0.00;378.00;1.00;0.30;0.00;384.00;100.00
03;2021-10-17-2021-10-23;384.00;832.00;46.20;375.00;0.00;0.00;374.00;1.00;0.30;0.00;380.00;100.00
03;2021-10-18-2021-10-24;387.00;836.00;46.30;378.00;0.00;0.00;377.00;1.00;0.30;0.00;383.00;100.00
03;2021-10-19-2021-10-25;461.00;825.00;55.90;444.00;1.00;0.20;445.00;0.00;0.00;2.00;449.00;99.60
03;2021-10-20-2021-10-26;450.00;803.00;56.00;435.00;2.00;0.50;437.00;0.00;0.00;4.00;436.00;99.10
03;2021-10-21-2021-10-27;449.00;728.00;61.70;423.00;2.00;0.50;425.00;0.00;0.00;4.00;424.00;99.10
03;2021-10-22-2021-10-28;429.00;679.00;63.20;403.00;2.00;0.50;405.00;0.00;0.00;4.00;404.00;99.00
03;2021-10-23-2021-10-29;438.00;624.00;70.20;412.00;2.00;0.50;414.00;0.00;0.00;4.00;413.00;99.00
03;2021-10-24-2021-10-30;430.00;600.00;71.70;404.00;2.00;0.50;406.00;0.00;0.00;4.00;405.00;99.00
03;2021-10-25-2021-10-31;427.00;601.00;71.00;401.00;2.00;0.50;403.00;0.00;0.00;4.00;402.00;99.00
03;2021-10-26-2021-11-01;276.00;462.00;59.70;260.00;1.00;0.40;261.00;0.00;0.00;2.00;259.00;99.20
03;2021-10-27-2021-11-02;240.00;510.00;47.10;227.00;0.00;0.00;227.00;0.00;0.00;0.00;227.00;100.00
03;2021-10-28-2021-11-03;227.00;484.00;46.90;222.00;0.00;0.00;222.00;0.00;0.00;0.00;222.00;100.00
03;2021-10-29-2021-11-04;241.00;471.00;51.20;234.00;0.00;0.00;234.00;0.00;0.00;0.00;235.00;100.00
03;2021-10-30-2021-11-05;260.00;479.00;54.30;246.00;0.00;0.00;246.00;0.00;0.00;0.00;247.00;100.00
03;2021-10-31-2021-11-06;266.00;467.00;57.00;250.00;0.00;0.00;250.00;0.00;0.00;1.00;250.00;99.60
03;2021-11-01-2021-11-07;266.00;461.00;57.70;250.00;0.00;0.00;250.00;0.00;0.00;1.00;250.00;99.60
03;2021-11-02-2021-11-08;327.00;551.00;59.30;303.00;0.00;0.00;303.00;0.00;0.00;1.00;304.00;99.70
03;2021-11-03-2021-11-09;346.00;460.00;75.20;316.00;0.00;0.00;316.00;0.00;0.00;1.00;317.00;99.70
03;2021-11-04-2021-11-10;305.00;428.00;71.30;278.00;0.00;0.00;278.00;0.00;0.00;1.00;279.00;99.60
03;2021-11-05-2021-11-11;247.00;366.00;67.50;222.00;0.00;0.00;222.00;0.00;0.00;1.00;222.00;99.60
03;2021-11-06-2021-11-12;224.00;362.00;61.90;202.00;0.00;0.00;202.00;0.00;0.00;1.00;203.00;99.50
03;2021-11-07-2021-11-13;207.00;353.00;58.60;187.00;0.00;0.00;187.00;0.00;0.00;0.00;189.00;100.00
03;2021-11-08-2021-11-14;207.00;353.00;58.60;187.00;0.00;0.00;187.00;0.00;0.00;0.00;189.00;100.00
03;2021-11-09-2021-11-15;182.00;312.00;58.30;168.00;0.00;0.00;168.00;0.00;0.00;1.00;169.00;99.40
03;2021-11-10-2021-11-16;141.00;282.00;50.00;133.00;0.00;0.00;133.00;0.00;0.00;1.00;134.00;99.30
03;2021-11-11-2021-11-17;129.00;292.00;44.20;117.00;0.00;0.00;116.00;1.00;0.90;1.00;118.00;99.20
03;2021-11-12-2021-11-18;137.00;324.00;42.30;124.00;0.00;0.00;123.00;1.00;0.80;1.00;125.00;99.20
03;2021-11-13-2021-11-19;118.00;290.00;40.70;106.00;0.00;0.00;105.00;1.00;0.90;1.00;106.00;99.10
03;2021-11-14-2021-11-20;120.00;290.00;41.40;108.00;0.00;0.00;107.00;1.00;0.90;1.00;108.00;99.10
03;2021-11-15-2021-11-21;120.00;289.00;41.50;108.00;0.00;0.00;107.00;1.00;0.90;1.00;108.00;99.10
03;2021-11-16-2021-11-22;123.00;278.00;44.20;111.00;0.00;0.00;110.00;1.00;0.90;0.00;111.00;100.00
03;2021-11-17-2021-11-23;107.00;280.00;38.20;96.00;0.00;0.00;95.00;1.00;1.00;0.00;96.00;100.00
03;2021-11-18-2021-11-24;97.00;274.00;35.40;89.00;0.00;0.00;89.00;0.00;0.00;0.00;89.00;100.00
03;2021-11-19-2021-11-25;111.00;306.00;36.30;102.00;0.00;0.00;102.00;0.00;0.00;0.00;102.00;100.00
03;2021-11-20-2021-11-26;116.00;308.00;37.70;109.00;0.00;0.00;109.00;0.00;0.00;0.00;109.00;100.00
03;2021-11-21-2021-11-27;112.00;302.00;37.10;105.00;0.00;0.00;105.00;0.00;0.00;0.00;105.00;100.00
03;2021-11-22-2021-11-28;114.00;303.00;37.60;107.00;0.00;0.00;107.00;0.00;0.00;0.00;107.00;100.00
03;2021-11-23-2021-11-29;86.00;318.00;27.00;80.00;0.00;0.00;80.00;0.00;0.00;1.00;79.00;98.80
03;2021-11-24-2021-11-30;81.00;330.00;24.50;75.00;0.00;0.00;75.00;0.00;0.00;1.00;74.00;98.70
03;2021-11-25-2021-12-01;87.00;334.00;26.00;81.00;0.00;0.00;81.00;0.00;0.00;1.00;80.00;98.80
03;2021-11-26-2021-12-02;75.00;306.00;24.50;70.00;0.00;0.00;70.00;0.00;0.00;1.00;69.00;98.60
03;2021-11-27-2021-12-03;53.00;304.00;17.40;49.00;0.00;0.00;49.00;0.00;0.00;1.00;48.00;98.00
03;2021-11-28-2021-12-04;52.00;315.00;16.50;48.00;0.00;0.00;48.00;0.00;0.00;1.00;47.00;97.90
03;2021-11-29-2021-12-05;50.00;315.00;15.90;46.00;0.00;0.00;46.00;0.00;0.00;1.00;45.00;97.80
03;2021-11-30-2021-12-06;43.00;290.00;14.80;40.00;0.00;0.00;40.00;0.00;0.00;0.00;40.00;100.00
03;2021-12-01-2021-12-07;37.00;293.00;12.60;33.00;0.00;0.00;33.00;0.00;0.00;0.00;33.00;100.00
03;2021-12-02-2021-12-08;30.00;332.00;9.00;27.00;0.00;0.00;27.00;0.00;0.00;0.00;27.00;100.00
03;2021-12-03-2021-12-09;27.00;349.00;7.70;21.00;0.00;0.00;21.00;0.00;0.00;0.00;21.00;100.00
03;2021-12-04-2021-12-10;22.00;373.00;5.90;16.00;0.00;0.00;16.00;0.00;0.00;0.00;16.00;100.00
03;2021-12-05-2021-12-11;23.00;367.00;6.30;16.00;0.00;0.00;16.00;0.00;0.00;0.00;16.00;100.00
03;2021-12-06-2021-12-12;23.00;364.00;6.30;16.00;0.00;0.00;16.00;0.00;0.00;0.00;16.00;100.00
03;2021-12-07-2021-12-13;18.00;392.00;4.60;12.00;0.00;0.00;12.00;0.00;0.00;0.00;12.00;100.00
03;2021-12-08-2021-12-14;18.00;407.00;4.40;13.00;0.00;0.00;13.00;0.00;0.00;0.00;13.00;100.00
03;2021-12-09-2021-12-15;20.00;377.00;5.30;15.00;0.00;0.00;15.00;0.00;0.00;1.00;14.00;93.30
03;2021-12-10-2021-12-16;20.00;374.00;5.30;17.00;0.00;0.00;17.00;0.00;0.00;1.00;16.00;94.10
03;2021-12-11-2021-12-17;22.00;377.00;5.80;19.00;0.00;0.00;19.00;0.00;0.00;2.00;17.00;89.50
03;2021-12-12-2021-12-18;21.00;397.00;5.30;19.00;0.00;0.00;19.00;0.00;0.00;2.00;17.00;89.50
03;2021-12-13-2021-12-19;21.00;405.00;5.20;19.00;0.00;0.00;19.00;0.00;0.00;2.00;17.00;89.50
03;2021-12-14-2021-12-20;27.00;404.00;6.70;25.00;0.00;0.00;25.00;0.00;0.00;3.00;22.00;88.00
03;2021-12-15-2021-12-21;26.00;463.00;5.60;24.00;0.00;0.00;24.00;0.00;0.00;3.00;21.00;87.50
03;2021-12-16-2021-12-22;19.00;511.00;3.70;17.00;0.00;0.00;17.00;0.00;0.00;2.00;15.00;88.20
03;2021-12-17-2021-12-23;15.00;583.00;2.60;15.00;0.00;0.00;15.00;0.00;0.00;2.00;13.00;86.70
03;2021-12-18-2021-12-24;17.00;598.00;2.80;15.00;0.00;0.00;15.00;0.00;0.00;2.00;13.00;86.70
03;2021-12-19-2021-12-25;17.00;573.00;3.00;15.00;0.00;0.00;15.00;0.00;0.00;2.00;13.00;86.70
03;2021-12-20-2021-12-26;20.00;592.00;3.40;18.00;0.00;0.00;18.00;0.00;0.00;2.00;16.00;88.90
03;2021-12-21-2021-12-27;19.00;870.00;2.20;16.00;0.00;0.00;16.00;0.00;0.00;4.00;12.00;75.00
03;2021-12-22-2021-12-28;17.00;1189.00;1.40;14.00;0.00;0.00;14.00;0.00;0.00;4.00;10.00;71.40
03;2021-12-23-2021-12-29;19.00;1559.00;1.20;16.00;0.00;0.00;16.00;0.00;0.00;6.00;10.00;62.50
03;2021-12-24-2021-12-30;16.00;2082.00;0.80;13.00;0.00;0.00;13.00;0.00;0.00;6.00;7.00;53.80
03;2021-12-25-2021-12-31;11.00;2659.00;0.40;10.00;0.00;0.00;10.00;0.00;0.00;5.00;5.00;50.00
03;2021-12-26-2022-01-01;11.00;2735.00;0.40;10.00;0.00;0.00;10.00;0.00;0.00;5.00;5.00;50.00
03;2021-12-27-2022-01-02;8.00;2845.00;0.30;7.00;0.00;0.00;7.00;0.00;0.00;5.00;2.00;28.60
03;2021-12-28-2022-01-03;2.00;4665.00;0.00;2.00;0.00;0.00;2.00;0.00;0.00;2.00;0.00;0.00
04;2021-05-31-2021-06-06;84.00;1499.00;5.60;2.00;80.00;97.60;71.00;0.00;0.00;72.00;0.00;0.00
04;2021-06-01-2021-06-07;196.00;1525.00;12.90;8.00;186.00;95.90;75.00;0.00;0.00;76.00;0.00;0.00
04;2021-06-02-2021-06-08;286.00;1535.00;18.60;14.00;270.00;95.10;81.00;0.00;0.00;82.00;0.00;0.00
04;2021-06-03-2021-06-09;375.00;1488.00;25.20;17.00;357.00;95.50;87.00;0.00;0.00;87.00;0.00;0.00
04;2021-06-04-2021-06-10;463.00;1432.00;32.30;35.00;427.00;92.40;82.00;0.00;0.00;82.00;0.00;0.00
04;2021-06-05-2021-06-11;561.00;1407.00;39.90;44.00;513.00;92.10;85.00;0.00;0.00;85.00;0.00;0.00
04;2021-06-06-2021-06-12;580.00;1385.00;41.90;44.00;533.00;92.40;82.00;0.00;0.00;82.00;0.00;0.00
04;2021-06-07-2021-06-13;590.00;1359.00;43.40;51.00;536.00;91.30;81.00;0.00;0.00;81.00;0.00;0.00
04;2021-06-08-2021-06-14;601.00;1311.00;45.80;48.00;549.00;92.00;93.00;0.00;0.00;93.00;0.00;0.00
04;2021-06-09-2021-06-15;600.00;1316.00;45.60;45.00;549.00;92.40;92.00;0.00;0.00;92.00;0.00;0.00
04;2021-06-10-2021-06-16;586.00;1307.00;44.80;46.00;532.00;92.00;90.00;0.00;0.00;90.00;0.00;0.00
04;2021-06-11-2021-06-17;593.00;1313.00;45.20;43.00;542.00;92.60;96.00;0.00;0.00;96.00;0.00;0.00
04;2021-06-12-2021-06-18;591.00;1291.00;45.80;48.00;537.00;91.80;92.00;0.00;0.00;92.00;0.00;0.00
04;2021-06-13-2021-06-19;605.00;1293.00;46.80;50.00;549.00;91.70;99.00;0.00;0.00;99.00;0.00;0.00
04;2021-06-14-2021-06-20;593.00;1271.00;46.70;43.00;544.00;92.70;97.00;0.00;0.00;97.00;0.00;0.00
04;2021-06-15-2021-06-21;581.00;1281.00;45.40;47.00;528.00;91.80;83.00;0.00;0.00;83.00;0.00;0.00
04;2021-06-16-2021-06-22;660.00;1271.00;51.90;66.00;582.00;89.80;134.00;0.00;0.00;134.00;0.00;0.00
04;2021-06-17-2021-06-23;739.00;1308.00;56.50;66.00;645.00;90.70;180.00;0.00;0.00;179.00;1.00;0.60
04;2021-06-18-2021-06-24;823.00;1333.00;61.70;54.00;725.00;93.10;270.00;1.00;0.40;269.00;2.00;0.70
04;2021-06-19-2021-06-25;860.00;1343.00;64.00;46.00;750.00;94.20;375.00;1.00;0.30;370.00;6.00;1.60
04;2021-06-20-2021-06-26;865.00;1333.00;64.90;48.00;746.00;94.00;407.00;1.00;0.20;398.00;10.00;2.50
04;2021-06-21-2021-06-27;896.00;1368.00;65.50;48.00;776.00;94.20;438.00;1.00;0.20;429.00;10.00;2.30
04;2021-06-22-2021-06-28;980.00;1369.00;71.60;51.00;838.00;94.30;596.00;1.00;0.20;578.00;19.00;3.20
04;2021-06-23-2021-06-29;981.00;1392.00;70.50;34.00;832.00;96.10;666.00;1.00;0.10;648.00;19.00;2.80
04;2021-06-24-2021-06-30;1009.00;1419.00;71.10;33.00;839.00;96.20;742.00;1.00;0.10;723.00;20.00;2.70
04;2021-06-25-2021-07-01;1022.00;1425.00;71.70;36.00;838.00;95.90;804.00;0.00;0.00;781.00;23.00;2.90
04;2021-06-26-2021-07-02;1072.00;1428.00;75.10;31.00;870.00;96.60;832.00;0.00;0.00;811.00;21.00;2.50
04;2021-06-27-2021-07-03;1131.00;1495.00;75.70;29.00;918.00;96.90;879.00;0.00;0.00;860.00;19.00;2.20
04;2021-06-28-2021-07-04;1154.00;1507.00;76.60;31.00;929.00;96.80;892.00;0.00;0.00;871.00;21.00;2.40
04;2021-06-29-2021-07-05;1175.00;1577.00;74.50;32.00;927.00;96.70;904.00;3.00;0.30;886.00;21.00;2.30
04;2021-06-30-2021-07-06;1216.00;1599.00;76.00;33.00;968.00;96.70;955.00;4.00;0.40;937.00;22.00;2.30
04;2021-07-01-2021-07-07;1236.00;1623.00;76.20;42.00;977.00;95.90;991.00;4.00;0.40;967.00;28.00;2.80
04;2021-07-02-2021-07-08;1244.00;1634.00;76.10;43.00;975.00;95.80;1004.00;4.00;0.40;980.00;28.00;2.80
04;2021-07-03-2021-07-09;1252.00;1639.00;76.40;52.00;981.00;95.00;1028.00;4.00;0.40;996.00;36.00;3.50
04;2021-07-04-2021-07-10;1253.00;1625.00;77.10;57.00;978.00;94.50;1029.00;5.00;0.50;995.00;39.00;3.80
04;2021-07-05-2021-07-11;1241.00;1615.00;76.80;57.00;970.00;94.40;1021.00;5.00;0.50;988.00;38.00;3.70
04;2021-07-06-2021-07-12;1295.00;1615.00;80.20;67.00;1008.00;93.80;1069.00;5.00;0.50;1027.00;47.00;4.40
04;2021-07-07-2021-07-13;1339.00;1650.00;81.20;85.00;1032.00;92.40;1103.00;14.00;1.30;1048.00;69.00;6.20
04;2021-07-08-2021-07-14;1197.00;1468.00;81.50;98.00;914.00;90.30;991.00;21.00;2.10;930.00;82.00;8.10
04;2021-07-09-2021-07-15;1278.00;1541.00;82.90;151.00;948.00;86.30;1059.00;41.00;3.70;973.00;126.00;11.50
04;2021-07-10-2021-07-16;1398.00;1700.00;82.20;215.00;1009.00;82.40;1165.00;60.00;4.90;1036.00;188.00;15.40
04;2021-07-11-2021-07-17;1475.00;1778.00;83.00;250.00;1033.00;80.50;1210.00;74.00;5.80;1067.00;216.00;16.80
04;2021-07-12-2021-07-18;1530.00;1852.00;82.60;265.00;1060.00;80.00;1251.00;75.00;5.70;1098.00;226.00;17.10
04;2021-07-13-2021-07-19;1725.00;2068.00;83.40;397.00;1108.00;73.60;1397.00;109.00;7.20;1163.00;341.00;22.70
04;2021-07-14-2021-07-20;1909.00;2305.00;82.80;538.00;1126.00;67.70;1525.00;140.00;8.40;1198.00;465.00;28.00
04;2021-07-15-2021-07-21;2260.00;2729.00;82.80;689.00;1282.00;65.00;1788.00;183.00;9.30;1363.00;607.00;30.80
04;2021-07-16-2021-07-22;2359.00;2873.00;82.10;799.00;1238.00;60.80;1873.00;163.00;8.00;1330.00;706.00;34.70
04;2021-07-17-2021-07-23;2528.00;2988.00;84.60;936.00;1251.00;57.20;2042.00;144.00;6.60;1390.00;797.00;36.40
04;2021-07-18-2021-07-24;2557.00;3043.00;84.00;990.00;1243.00;55.70;2103.00;129.00;5.80;1388.00;845.00;37.80
04;2021-07-19-2021-07-25;2578.00;3066.00;84.10;1007.00;1229.00;55.00;2107.00;128.00;5.70;1376.00;861.00;38.50
04;2021-07-20-2021-07-26;2756.00;3258.00;84.60;1157.00;1228.00;51.50;2293.00;91.00;3.80;1379.00;1008.00;42.20
04;2021-07-21-2021-07-27;2836.00;3314.00;85.60;1241.00;1197.00;49.10;2387.00;50.00;2.10;1365.00;1076.00;44.10
04;2021-07-22-2021-07-28;2897.00;3377.00;85.80;1314.00;1151.00;46.70;2467.00;0.00;0.00;1332.00;1138.00;46.10
04;2021-07-23-2021-07-29;3003.00;3477.00;86.40;1412.00;1152.00;44.90;2565.00;1.00;0.00;1342.00;1228.00;47.80
04;2021-07-24-2021-07-30;3028.00;3574.00;84.70;1471.00;1101.00;42.80;2573.00;1.00;0.00;1275.00;1302.00;50.50
04;2021-07-25-2021-07-31;3151.00;3719.00;84.70;1550.00;1095.00;41.40;2647.00;1.00;0.00;1276.00;1375.00;51.90
04;2021-07-26-2021-08-01;3151.00;3725.00;84.60;1591.00;1078.00;40.40;2671.00;1.00;0.00;1258.00;1418.00;53.00
04;2021-07-27-2021-08-02;3278.00;3842.00;85.30;1716.00;1096.00;39.00;2812.00;3.00;0.10;1286.00;1533.00;54.40
04;2021-07-28-2021-08-03;3352.00;3944.00;85.00;1802.00;1092.00;37.70;2889.00;8.00;0.30;1273.00;1627.00;56.10
04;2021-07-29-2021-08-04;3420.00;3988.00;85.80;1865.00;1098.00;37.10;2956.00;8.00;0.30;1291.00;1679.00;56.50
04;2021-07-30-2021-08-05;3384.00;3938.00;85.90;1868.00;1079.00;36.60;2940.00;7.00;0.20;1259.00;1694.00;57.40
04;2021-07-31-2021-08-06;3340.00;3894.00;85.80;1869.00;1056.00;36.10;2918.00;7.00;0.20;1240.00;1691.00;57.70
04;2021-08-01-2021-08-07;3228.00;3808.00;84.80;1829.00;1020.00;35.80;2841.00;7.00;0.20;1191.00;1663.00;58.30
04;2021-08-02-2021-08-08;3197.00;3769.00;84.80;1808.00;1005.00;35.70;2805.00;7.00;0.20;1184.00;1633.00;58.00
04;2021-08-03-2021-08-09;3113.00;3688.00;84.40;1809.00;894.00;33.10;2697.00;5.00;0.20;1087.00;1620.00;59.80
04;2021-08-04-2021-08-10;3052.00;3594.00;84.90;1828.00;818.00;30.90;2645.00;0.00;0.00;1024.00;1626.00;61.40
04;2021-08-05-2021-08-11;2954.00;3449.00;85.60;1793.00;752.00;29.50;2544.00;0.00;0.00;948.00;1598.00;62.80
04;2021-08-06-2021-08-12;2850.00;3352.00;85.00;1770.00;675.00;27.60;2445.00;0.00;0.00;876.00;1570.00;64.20
04;2021-08-07-2021-08-13;2785.00;3236.00;86.10;1765.00;596.00;25.20;2360.00;1.00;0.00;790.00;1572.00;66.60
04;2021-08-08-2021-08-14;2737.00;3124.00;87.60;1749.00;566.00;24.40;2314.00;1.00;0.00;766.00;1550.00;66.90
04;2021-08-09-2021-08-15;2745.00;3117.00;88.10;1759.00;562.00;24.20;2320.00;1.00;0.00;757.00;1565.00;67.40
04;2021-08-10-2021-08-16;2470.00;2834.00;87.20;1610.00;480.00;23.00;2089.00;1.00;0.00;649.00;1442.00;69.00
04;2021-08-11-2021-08-17;2278.00;2645.00;86.10;1489.00;430.00;22.40;1918.00;1.00;0.10;580.00;1340.00;69.80
04;2021-08-12-2021-08-18;2146.00;2507.00;85.60;1432.00;388.00;21.30;1818.00;1.00;0.10;517.00;1304.00;71.60
04;2021-08-13-2021-08-19;2027.00;2354.00;86.10;1353.00;352.00;20.60;1703.00;2.00;0.10;469.00;1238.00;72.50
04;2021-08-14-2021-08-20;1872.00;2193.00;85.40;1251.00;309.00;19.80;1559.00;1.00;0.10;410.00;1152.00;73.80
04;2021-08-15-2021-08-21;1874.00;2180.00;86.00;1259.00;290.00;18.70;1547.00;2.00;0.10;377.00;1174.00;75.70
04;2021-08-16-2021-08-22;1873.00;2179.00;86.00;1274.00;278.00;17.90;1550.00;2.00;0.10;363.00;1191.00;76.60
04;2021-08-17-2021-08-23;1792.00;2102.00;85.30;1235.00;229.00;15.60;1462.00;2.00;0.10;306.00;1160.00;79.10
04;2021-08-18-2021-08-24;1737.00;2021.00;85.90;1216.00;201.00;14.20;1414.00;2.00;0.10;274.00;1146.00;80.70
04;2021-08-19-2021-08-25;1658.00;1957.00;84.70;1173.00;177.00;13.10;1348.00;2.00;0.10;260.00;1093.00;80.80
04;2021-08-20-2021-08-26;1620.00;1926.00;84.10;1162.00;159.00;12.00;1319.00;1.00;0.10;247.00;1076.00;81.30
04;2021-08-21-2021-08-27;1621.00;1922.00;84.30;1162.00;155.00;11.80;1315.00;1.00;0.10;250.00;1069.00;81.00
04;2021-08-22-2021-08-28;1548.00;1850.00;83.70;1116.00;143.00;11.40;1258.00;0.00;0.00;244.00;1017.00;80.70
04;2021-08-23-2021-08-29;1493.00;1786.00;83.60;1077.00;137.00;11.30;1213.00;0.00;0.00;236.00;980.00;80.60
04;2021-08-24-2021-08-30;1437.00;1702.00;84.40;1041.00;124.00;10.60;1164.00;0.00;0.00;218.00;948.00;81.30
04;2021-08-25-2021-08-31;1388.00;1655.00;83.90;1009.00;111.00;9.90;1120.00;0.00;0.00;207.00;914.00;81.50
04;2021-08-26-2021-09-01;1342.00;1589.00;84.50;979.00;95.00;8.80;1074.00;0.00;0.00;183.00;892.00;83.00
04;2021-08-27-2021-09-02;1336.00;1568.00;85.20;975.00;87.00;8.20;1062.00;0.00;0.00;172.00;891.00;83.80
04;2021-08-28-2021-09-03;1308.00;1553.00;84.20;970.00;66.00;6.40;1036.00;0.00;0.00;136.00;901.00;86.90
04;2021-08-29-2021-09-04;1319.00;1549.00;85.20;975.00;77.00;7.30;1052.00;0.00;0.00;143.00;910.00;86.40
04;2021-08-30-2021-09-05;1312.00;1553.00;84.50;957.00;80.00;7.70;1037.00;0.00;0.00;140.00;898.00;86.50
04;2021-08-31-2021-09-06;1246.00;1470.00;84.80;932.00;69.00;6.90;1001.00;0.00;0.00;125.00;877.00;87.50
04;2021-09-01-2021-09-07;1163.00;1362.00;85.40;883.00;52.00;5.60;935.00;0.00;0.00;96.00;839.00;89.70
04;2021-09-02-2021-09-08;1109.00;1311.00;84.60;841.00;49.00;5.50;890.00;0.00;0.00;94.00;796.00;89.40
04;2021-09-03-2021-09-09;999.00;1190.00;83.90;755.00;44.00;5.50;799.00;0.00;0.00;78.00;721.00;90.20
04;2021-09-04-2021-09-10;903.00;1056.00;85.50;685.00;44.00;6.00;729.00;0.00;0.00;81.00;648.00;88.90
04;2021-09-05-2021-09-11;846.00;989.00;85.50;644.00;30.00;4.50;674.00;0.00;0.00;71.00;603.00;89.50
04;2021-09-06-2021-09-12;819.00;949.00;86.30;632.00;27.00;4.10;659.00;0.00;0.00;71.00;588.00;89.20
04;2021-09-07-2021-09-13;756.00;875.00;86.40;569.00;24.00;4.00;589.00;4.00;0.70;67.00;526.00;88.70
04;2021-09-08-2021-09-14;683.00;820.00;83.30;495.00;26.00;5.00;517.00;4.00;0.80;69.00;452.00;86.80
04;2021-09-09-2021-09-15;606.00;734.00;82.60;436.00;20.00;4.40;452.00;4.00;0.90;54.00;402.00;88.20
04;2021-09-10-2021-09-16;605.00;732.00;82.70;437.00;20.00;4.40;453.00;4.00;0.90;58.00;399.00;87.30
04;2021-09-11-2021-09-17;566.00;697.00;81.20;408.00;17.00;4.00;421.00;4.00;0.90;46.00;379.00;89.20
04;2021-09-12-2021-09-18;536.00;667.00;80.40;393.00;17.00;4.10;406.00;4.00;1.00;42.00;368.00;89.80
04;2021-09-13-2021-09-19;547.00;671.00;81.50;402.00;16.00;3.80;414.00;4.00;1.00;41.00;377.00;90.20
04;2021-09-14-2021-09-20;499.00;620.00;80.50;362.00;12.00;3.20;374.00;0.00;0.00;39.00;335.00;89.60
04;2021-09-15-2021-09-21;481.00;587.00;81.90;352.00;10.00;2.80;362.00;0.00;0.00;36.00;326.00;90.10
04;2021-09-16-2021-09-22;460.00;559.00;82.30;345.00;9.00;2.50;354.00;0.00;0.00;37.00;317.00;89.50
04;2021-09-17-2021-09-23;424.00;521.00;81.40;318.00;9.00;2.80;327.00;0.00;0.00;32.00;295.00;90.20
04;2021-09-18-2021-09-24;395.00;491.00;80.40;306.00;5.00;1.60;311.00;0.00;0.00;31.00;280.00;90.00
